device_id,gender,age,group
-1445627709715298079,M,25,M23-26
4675620132411102686,F,26,F24-26
9014436005455513995,M,27,M27-28
-1776079168331668435,M,27,M27-28
-7546540374465096277,M,27,M27-28
-5381740411645037660,M,34,M32-38
9054131732056985247,F,32,F29-32
2222666340702809913,M,24,M23-26
9075394757631727641,M,32,M32-38
3585296380238029388,F,33,F33-42
-3483679172023233890,F,33,F33-42
8777368182892232917,F,23,F23-
3454472394353773729,M,58,M39+
-9024278659935031768,M,29,M29-31
-6002100459220140133,M,53,M39+
-1427824949423267461,M,22,M22-
-4718206383911906692,F,27,F27-28
1879869957344973815,M,26,M23-26
9034721123882131860,M,26,M23-26
2501149563391012281,F,32,F29-32
-2100075831002855226,M,28,M27-28
-2931805792070492531,F,23,F23-
-4192064427505520448,M,52,M39+
-1490792999985299941,F,21,F23-
7977807802394548656,F,62,F43+
873558647662530172,F,37,F33-42
-5568379960309417275,M,52,M39+
-3951428251474825061,M,23,M23-26
-7754285091896373957,F,29,F29-32
-150047720178007169,M,22,M22-
1142874335177157735,M,23,M23-26
-7163144824278888072,M,23,M23-26
-897674969247318188,M,23,M23-26
3715374450773551334,M,23,M23-26
-1849490689524378578,M,28,M27-28
9215048678079697480,F,23,F23-
5388979319207199921,F,23,F23-
1765703659440145352,M,33,M32-38
7759251383183246060,M,28,M27-28
-2726274537570132091,M,28,M27-28
-4941236963117758132,M,29,M29-31
1090370157436105678,M,30,M29-31
-1924797739572544645,F,23,F23-
6712064265491646246,F,23,F23-
-4772138587396005679,F,26,F24-26
1519633370549720265,M,23,M23-26
-1200936045590583751,M,48,M39+
-4931029640493928780,M,35,M32-38
6550869071906478961,F,27,F27-28
4000890869159452967,M,21,M22-
-5770819106849545646,F,21,F23-
-3173079360640410258,F,21,F23-
8540004778700365179,F,28,F27-28
-5066359862236526347,M,25,M23-26
2643643303945381407,M,25,M23-26
-5754793440837064546,F,49,F43+
4411239062276677810,F,29,F29-32
-5818841123409772780,F,21,F23-
-1349464553456555594,F,29,F29-32
-5481603796956623372,M,28,M27-28
543506657854554874,M,24,M23-26
7667871985840388431,F,21,F23-
-5741277457737571487,F,21,F23-
7056723241590532852,M,26,M23-26
7226816311015937678,F,19,F23-
-5493342625013032090,M,21,M22-
-4927507736563616909,M,20,M22-
1660999000066381659,F,23,F23-
-3040256715311273894,M,20,M22-
-7405908979077444497,F,31,F29-32
-1704288136425708255,F,60,F43+
-8768247457242125527,M,29,M29-31
-5921618591377113931,F,27,F27-28
-5431299622949012908,F,27,F27-28
-5274558021999844980,F,27,F27-28
1276775289535315908,F,21,F23-
6947888656304544865,F,21,F23-
942862100279893826,M,26,M23-26
-5752123235962583994,M,26,M23-26
-8422431874197245747,M,26,M23-26
-5147551966718978500,M,39,M39+
-4864412200268155485,M,49,M39+
-6395129320752235175,M,27,M27-28
-8601232091637467202,M,59,M39+
-5705378425847857055,M,16,M22-
7870422093402263424,M,20,M22-
1270195154607085900,M,20,M22-
4048061586818987051,F,35,F33-42
-8998525027275452181,M,23,M23-26
-819373782554791485,M,29,M29-31
-4291345135413844268,M,64,M39+
8998232551797472681,F,64,F43+
382734410695371882,M,23,M23-26
-5181830536621890528,M,25,M23-26
-8452084474095682798,M,25,M23-26
5491586207632489515,F,26,F24-26
-7606762441576262293,M,45,M39+
-7778027928896407948,M,20,M22-
-5777664513398103731,F,31,F29-32
8712370644448825829,M,21,M22-
-4806105870767546295,F,25,F24-26
-4085360828523425876,M,42,M39+
-1417693773348161771,M,42,M39+
5253219900836806642,M,28,M27-28
8658245637009483250,F,20,F23-
4176823210851617563,F,20,F23-
2245397347144234052,M,22,M22-
-1514522073062744223,F,23,F23-
6470880409257242515,F,23,F23-
8602286276888627885,M,26,M23-26
-2117610018068411831,M,38,M32-38
-6934636049852687813,M,38,M32-38
8889077275780714581,F,50,F43+
-9083424406823386774,F,30,F29-32
5543441908847818391,F,26,F24-26
-8809985003986182257,M,24,M23-26
1962750805981826211,F,49,F43+
5356318062415315405,M,27,M27-28
-1409261813628099140,F,27,F27-28
-8358874799538845,F,60,F43+
-3079287377345769722,M,21,M22-
-2699640714070964942,M,60,M39+
134940974661508229,M,60,M39+
3011927700824776060,M,60,M39+
5701081054591398147,M,60,M39+
1096183720738150887,F,22,F23-
7034398645037274856,F,20,F23-
3498024925930022594,F,54,F43+
8044078134061028594,M,20,M22-
8669260338323897378,M,20,M22-
-4398698647358021096,F,21,F23-
1117423688547727708,F,28,F27-28
-5828443795114571206,F,21,F23-
2951911150634484533,F,20,F23-
577703575219769649,M,60,M39+
-3424198211048134510,F,60,F43+
-1101379809850861760,F,60,F43+
-4249324725521636503,F,60,F43+
-4332816516337081859,F,26,F24-26
-7593348707748993950,M,60,M39+
3019838253804730569,M,24,M23-26
2215380668467632070,M,24,M23-26
-2353128233293185406,F,22,F23-
7942540158529485942,M,23,M23-26
-1802831126862755033,M,29,M29-31
-5157505986313319690,M,29,M29-31
-2045467543220816365,M,29,M29-31
1838854085957600942,M,29,M29-31
-7846887576415409358,M,43,M39+
1971270211847916170,M,43,M39+
3097785899695728793,M,43,M39+
4908322936709160004,F,26,F24-26
-101922014779527865,M,24,M23-26
-5807500493340051381,M,24,M23-26
-5801363697084892835,M,27,M27-28
9071581645856435764,M,26,M23-26
-5557399253078105223,M,26,M23-26
2986403426222881379,M,28,M27-28
-4887660334760636426,F,60,F43+
-2420900293850346698,M,22,M22-
7898595505315371258,M,21,M22-
8724595107851965237,M,49,M39+
-3435416468592086483,F,26,F24-26
2241466935871976690,M,44,M39+
-1205568621849619672,M,42,M39+
-1596227929086042648,F,26,F24-26
-4344398589993741653,M,31,M29-31
-8601730406764371253,M,34,M32-38
3612034671659221401,F,22,F23-
-8960206586812337972,F,29,F29-32
-4737318380775264067,F,25,F24-26
-7145999226546743846,M,60,M39+
2498245518073651540,M,60,M39+
-7309663913580318619,M,60,M39+
6291845387396437500,M,60,M39+
7138184919938456669,M,60,M39+
-8748257523809861611,M,60,M39+
-3991375631458066580,F,60,F43+
2985374027410201166,M,60,M39+
5827931395084237768,M,60,M39+
9198330670912545243,M,60,M39+
9175563169305837127,F,60,F43+
-4720408688803782919,F,60,F43+
-3581331029449314077,M,60,M39+
2600169463944211431,F,60,F43+
1744902003302297570,M,20,M22-
-1446851645494755432,M,23,M23-26
-2371717848750379223,M,27,M27-28
-5558186035453840406,M,25,M23-26
-934238222130713740,F,60,F43+
-5214682299395390425,M,33,M32-38
7138679272269002671,F,30,F29-32
-5511142448056583625,F,30,F29-32
-3077606023791595076,F,30,F29-32
-1899159326849990290,F,26,F24-26
5191164138399549437,F,32,F29-32
-997965342019512250,F,20,F23-
-3795348611364841733,F,20,F23-
-237952633858860739,F,38,F33-42
3612861326412903877,M,40,M39+
8956654967533058589,F,60,F43+
7948405512233323492,F,32,F29-32
8354832802439192976,M,23,M23-26
-3333462623528376164,M,23,M23-26
-8273628259727517020,M,60,M39+
3957190034287729505,F,60,F43+
8735440578404844444,F,60,F43+
3855499605847345029,M,20,M22-
-2022219983754503187,F,32,F29-32
1339666619907578625,M,60,M39+
-5163124129661937980,M,29,M29-31
-3680427089614970594,M,59,M39+
9208769303854197280,F,20,F23-
2971785997378714382,M,20,M22-
3207495147644530704,M,20,M22-
-2363482517284564805,F,28,F27-28
7422815899403481006,M,19,M22-
1430595080926454284,M,19,M22-
-5098817643032797897,F,21,F23-
2708202785960146146,M,33,M32-38
1815927119105474007,M,29,M29-31
3498568427470130785,M,59,M39+
4781513066652593680,F,23,F23-
5278579218478184253,F,59,F43+
-4195440795537959638,M,59,M39+
1144139822105871190,M,59,M39+
-7498240650544397945,F,52,F43+
-7037166126184069421,M,51,M39+
3795521822536791653,M,50,M39+
3487761727763862380,M,51,M39+
4118155229544271889,M,51,M39+
5980815297357416305,M,28,M27-28
7891586392738349235,F,51,F43+
-5584585032375589198,F,51,F43+
5035903119837574496,M,30,M29-31
4158998866717217955,M,25,M23-26
-7540567385079132747,M,21,M22-
5849468124633108515,M,63,M39+
-5728249677734065649,F,33,F33-42
-921663749078563922,F,39,F33-42
-1243969268499155552,F,39,F33-42
-7327925400574188353,M,29,M29-31
7338009236945145626,M,29,M29-31
1360496896430963688,M,29,M29-31
8017161480044455574,M,29,M29-31
7630603339510025560,F,21,F23-
7270184971423071823,M,33,M32-38
-2990008043744334412,M,63,M39+
-2787409865870704325,F,63,F43+
-5617057061311533658,F,63,F43+
-779234622251513506,M,26,M23-26
-460506174620272964,M,63,M39+
66865176914749193,M,63,M39+
-5159122792638567045,F,34,F33-42
2579458248698834717,F,63,F43+
-5154848906524742615,F,63,F43+
7482926726527747188,F,63,F43+
-1775593899058755965,M,63,M39+
4041685409226288219,M,65,M39+
3734852656457873694,F,63,F43+
3493835639353636030,M,45,M39+
-9109911336430572507,F,63,F43+
2411826693268983438,M,63,M39+
-2342550011725999767,M,63,M39+
-1235849265659584560,M,63,M39+
-7590817730383542038,F,63,F43+
-6796153825505353771,F,63,F43+
-5577458373467657964,F,27,F27-28
-6987389832536218185,F,27,F27-28
-1063146205358691553,M,22,M22-
6759056938763239532,F,20,F23-
7174769357448516415,M,24,M23-26
7077228181871112951,M,24,M23-26
-1210604006342455527,M,51,M39+
-2498169965007063299,M,51,M39+
2736772150064140644,F,63,F43+
-1570922327186434030,F,63,F43+
4010190723691033000,M,63,M39+
-4379997601353653570,M,63,M39+
-5827836707792986022,M,63,M39+
-7393990168398188124,M,63,M39+
-946932945122898706,M,63,M39+
1398488031750956472,F,29,F29-32
4091791242397949433,F,29,F29-32
3923960933920037591,F,29,F29-32
-2555149406798567708,F,29,F29-32
5074827868994658699,F,29,F29-32
6087679318003793787,F,29,F29-32
8625349213286975500,F,29,F29-32
8505851243238611947,F,29,F29-32
8408816771805477466,M,21,M22-
357442313709803853,M,53,M39+
-969402708795558190,M,19,M22-
5368988435800685781,F,50,F43+
-332938975884729548,F,20,F23-
-4875976923529371032,F,22,F23-
1560139843434150797,F,22,F23-
6544628805422516579,M,21,M22-
-4227390146419143426,M,23,M23-26
-1104305144801351099,M,23,M23-26
5601993145160620314,F,21,F23-
5035441878230701848,M,26,M23-26
-3668016340910080586,M,30,M29-31
7351577248646235084,M,24,M23-26
8299059024182177863,M,20,M22-
-5328395827509292178,M,21,M22-
6276407431663380354,F,27,F27-28
-4796654108144435184,F,28,F27-28
6062429909028189127,M,19,M22-
7292217351097324054,M,63,M39+
-3433495716950355461,F,63,F43+
4224324148054571282,F,63,F43+
-261112319529836565,F,63,F43+
9056505755479601550,M,25,M23-26
6327004567252588764,M,54,M39+
6853739973154470151,F,54,F43+
4061416499337337285,F,21,F23-
-7320590913156221180,F,54,F43+
-7397830428256703009,M,54,M39+
-3010632980303922521,M,37,M32-38
-7929255671121401218,F,54,F43+
1001665854162850588,F,31,F29-32
7993748097837741125,M,24,M23-26
6191519452560975349,M,54,M39+
4442343725027188699,F,54,F43+
-8456383220607565532,F,22,F23-
-5466645113959217123,F,22,F23-
-634213718560666663,F,32,F29-32
1767792748865059490,F,26,F24-26
8406813095695952537,F,26,F24-26
217363661288254421,M,23,M23-26
618272658217579177,M,23,M23-26
-5164883623620347438,M,23,M23-26
-8012124697011514314,F,54,F43+
4673445144076453150,F,54,F43+
-3265687404001276576,F,54,F43+
1907649599141350801,M,54,M39+
5921525296969342076,M,35,M32-38
-2106768343596619477,F,30,F29-32
4636655899093149914,F,25,F24-26
-3264960457278760262,M,54,M39+
8094838836476409655,M,31,M29-31
5169248222338851785,F,30,F29-32
5944663529311618446,F,40,F33-42
-6386933283201964230,F,30,F29-32
223224183519044740,M,27,M27-28
7568193401262072727,M,41,M39+
7289294345950952032,F,28,F27-28
8450826664675383236,F,28,F27-28
2199374733859083369,M,20,M22-
6728438023250695849,M,29,M29-31
-7363436210790662737,F,23,F23-
1498774778621863032,F,22,F23-
6301987051060143758,F,22,F23-
7791543296513923331,M,21,M22-
-3915165103089113334,M,45,M39+
6121727309108774318,M,31,M29-31
8640973643610767002,F,42,F33-42
-5840686649656999288,F,54,F43+
868303081798697952,M,54,M39+
-1531435799019527256,F,19,F23-
-3532982159223273696,F,40,F33-42
7403051235442108037,F,54,F43+
-1394278785240721603,F,54,F43+
1241318836098283210,F,32,F29-32
4723114587913352115,M,54,M39+
-5201416118002314161,M,45,M39+
8111750213587820725,M,45,M39+
-1485351070320236488,F,54,F43+
-3360143037463658836,M,42,M39+
-5991505411218057358,F,54,F43+
-7912621792518224151,F,54,F43+
2071783923843761919,M,44,M39+
-3758378446687660442,M,26,M23-26
-5937443480385135302,M,26,M23-26
4896590570384100792,M,37,M32-38
8761313146331797955,F,54,F43+
1658085882014145174,M,54,M39+
958947956743015674,F,54,F43+
-3730395025703972263,F,40,F33-42
-7253454642364950246,F,54,F43+
-1486750525904699296,M,26,M23-26
4199153805156373251,F,46,F43+
-2790063330910704885,M,38,M32-38
5599225686567229492,M,38,M32-38
3617341695951754786,M,38,M32-38
-6355910097586799098,M,47,M39+
6148527706583119564,M,47,M39+
-8452621807058125532,M,61,M39+
9176950219181768552,F,38,F33-42
-8320452689013691834,M,46,M39+
-1951305415098690017,M,46,M39+
4137359106582773391,F,46,F43+
6310463374110141045,F,26,F24-26
6955566777850273419,F,40,F33-42
-4969366224228527489,F,46,F43+
-654479279642782508,M,46,M39+
-1361667314199602475,F,28,F27-28
1170491570714053526,F,47,F43+
8060972189532366175,F,46,F43+
4199275000963457066,M,39,M39+
-6513614855172598223,F,44,F43+
-3630278049503828161,F,27,F27-28
-1566379404758102040,F,27,F27-28
-2267370437144395661,M,29,M29-31
8274056651824934314,M,39,M39+
-4460021791974023762,M,39,M39+
-4381813472908032335,M,36,M32-38
6814430474309980495,M,59,M39+
2779006988285764052,M,24,M23-26
-4758619751416516621,M,24,M23-26
2404119888316687814,M,35,M32-38
-5735922861430215331,F,44,F43+
-6717470267623335240,F,46,F43+
-4413605202700167616,F,30,F29-32
4016814557224635634,M,54,M39+
-2911099473774120481,F,25,F24-26
-8152059383761397793,F,47,F43+
78452129314180375,M,42,M39+
7023876714765885342,F,33,F33-42
-1386839368838864428,F,38,F33-42
-7200013687073349333,F,38,F33-42
-1285152434574825882,F,34,F33-42
-2359324991728790152,F,34,F33-42
7843741201620768144,M,54,M39+
-4480799341165041066,M,54,M39+
-5368327434851615171,M,21,M22-
5534708432654113211,F,42,F33-42
-2669905071056303397,F,42,F33-42
-3264256189295510750,M,27,M27-28
3420588272173282442,M,27,M27-28
-9103759089750626764,M,28,M27-28
-3023300983349498427,M,33,M32-38
891237790619504187,M,33,M32-38
-3336975295146381341,M,30,M29-31
7586696211798349825,M,30,M29-31
8625281123074269963,M,30,M29-31
-6522264802508361075,F,23,F23-
-7155173272007349434,F,21,F23-
-8834947007957720525,M,31,M29-31
9115569061360856536,F,46,F43+
3860202143237061801,M,29,M29-31
7962815145965766476,F,20,F23-
8441504865349477974,F,46,F43+
1159625346179229819,F,46,F43+
7327268895168505286,M,46,M39+
5284265492648609308,F,46,F43+
1453457224250151624,F,46,F43+
663495761863575427,M,34,M32-38
-2993112785747154502,M,34,M32-38
9056910542775159048,M,46,M39+
-3870810214595133710,F,46,F43+
-3876798810615436398,F,26,F24-26
8013416845260458772,F,26,F24-26
2241885171551594190,F,26,F24-26
-6766656844837958881,F,26,F24-26
3126647911013580296,F,26,F24-26
5532672920003205873,F,46,F43+
-7541153654235327425,M,22,M22-
7093076958226158657,F,54,F43+
5503243034493804238,M,25,M23-26
599848463849875964,M,28,M27-28
5814528379634845462,M,28,M27-28
4769672080752206146,F,21,F23-
7321459638022419733,F,21,F23-
-7097178791911700376,F,21,F23-
-8631040008758652677,F,21,F23-
3692814527210298131,F,21,F23-
-7840737199354897652,F,31,F29-32
225889932795956979,M,19,M22-
-2072627084573765381,F,46,F43+
-4656714982137962107,M,23,M23-26
8611035824783831415,F,24,F24-26
5664965003434473181,F,46,F43+
-6987591755411917060,F,20,F23-
7272099082713525298,M,46,M39+
-7156753900236744093,M,32,M32-38
-9016351250697943599,M,46,M39+
5004368062763808828,M,46,M39+
-5638894344665844029,M,46,M39+
-2721543835065729007,F,22,F23-
-4535161336739893213,M,63,M39+
4674532656305110779,M,36,M32-38
-6335436329153661893,M,36,M32-38
-574878145467115574,M,20,M22-
-7085867339880374655,M,20,M22-
-8452373605555497094,M,20,M22-
1622836376531932984,F,28,F27-28
4136458710433836970,M,36,M32-38
2487754192373642399,F,29,F29-32
-1525234842897515319,M,30,M29-31
-8104610752774077761,F,32,F29-32
244567840384137144,M,24,M23-26
8126759447855167984,M,26,M23-26
-8620597457304549791,M,28,M27-28
-2014365726814662156,M,28,M27-28
7935670444197565656,M,40,M39+
7756147829076430679,M,35,M32-38
1648274908782278133,F,27,F27-28
697029692596700402,F,27,F27-28
-7487472862641688452,M,36,M32-38
5425626276788617323,F,22,F23-
-1653574732557259818,M,34,M32-38
-422412802577587520,F,22,F23-
-1923668825802661900,F,22,F23-
-1965092698063668046,M,36,M32-38
-7943190083782480878,F,50,F43+
-4427296516279961855,M,36,M32-38
8078174393886465899,F,29,F29-32
-8499783135170330306,F,36,F33-42
8004047073371786213,M,35,M32-38
6357206624873350780,M,30,M29-31
-2818542318854767088,F,28,F27-28
4153880974198207395,M,35,M32-38
5458089562584018754,F,45,F43+
3681417169062363554,M,28,M27-28
-949604268388789458,M,26,M23-26
-5427164953222027096,M,33,M32-38
2896065124868345486,M,33,M32-38
-7911410608727459109,M,17,M22-
5603304092145849231,M,33,M32-38
3821634354524957471,M,33,M32-38
7566051280927280645,F,34,F33-42
-7928333710697430677,F,34,F33-42
2273299589206693872,M,25,M23-26
7546927830383544078,F,28,F27-28
3037914034795861676,F,26,F24-26
-8198348118186793512,M,73,M39+
-534250270763322993,M,30,M29-31
6236573159912355876,M,23,M23-26
-225804240754679261,F,32,F29-32
-5842333843593161689,F,32,F29-32
3428856108561339772,F,21,F23-
6202339033855724456,M,32,M32-38
-8794945017753585210,F,27,F27-28
-7449962297456724080,F,26,F24-26
-4039221310644937391,M,25,M23-26
6578688846381888210,F,25,F24-26
8403263495310233992,F,26,F24-26
-4268437637259690898,F,26,F24-26
-812814580825989112,F,24,F24-26
547842577870032952,M,21,M22-
7284246812945860167,M,20,M22-
3198781141051390356,M,44,M39+
-8369077465581702743,M,44,M39+
-192921810232594124,M,28,M27-28
-3878488939132035116,M,48,M39+
-3545243108109220640,M,48,M39+
7091999214235574429,M,48,M39+
-6085870458016519131,M,19,M22-
-1015102725291817415,F,30,F29-32
7071191680054551846,M,30,M29-31
364917837101830207,M,75,M39+
8322969720837703520,M,37,M32-38
-4142768965960984585,M,26,M23-26
7511718252707784485,M,44,M39+
2378617231144517841,M,46,M39+
8605408713467703178,M,51,M39+
-6085060032723748606,F,26,F24-26
5936406254269985155,F,26,F24-26
-2173886601384431583,F,26,F24-26
4515620516032290708,F,28,F27-28
-7912250227770917083,M,34,M32-38
-8743615992992829024,F,47,F43+
-5130627153854164468,F,47,F43+
-8611411642329517944,M,36,M32-38
-8646855764791618786,M,34,M32-38
3423508456812140493,M,60,M39+
-6852177674407168561,F,24,F24-26
-2468731741866178911,F,23,F23-
-8962871581762200707,F,47,F43+
6843055845813194857,F,23,F23-
-1601113612800274544,M,19,M22-
6203207256180646888,M,47,M39+
5196969116347690686,M,47,M39+
8628885216480146053,M,31,M29-31
-1123003703445012530,M,25,M23-26
91773919792193220,F,47,F43+
1641271947103941703,M,47,M39+
-7121407099603411790,M,28,M27-28
-3943947621829823492,M,28,M27-28
-4478543314392148486,F,73,F43+
8856984144557122337,F,73,F43+
-9192421198191407829,F,73,F43+
5043109930894777790,F,56,F43+
1558199578565558583,M,43,M39+
-8255899691372264369,F,54,F43+
6683459089360667872,M,25,M23-26
4980314655552985258,M,32,M32-38
-6490237785431200718,M,42,M39+
-4841588687744867894,M,42,M39+
-2546653226090141618,M,42,M39+
8473890839331480203,M,30,M29-31
-8448796364690535276,M,27,M27-28
5061453121956077586,F,36,F33-42
-4868383968825865671,M,47,M39+
-1390062609750639439,F,66,F43+
-6997478151252906763,F,42,F33-42
8283396377076951762,M,34,M32-38
98407878092733706,F,25,F24-26
-5391659736187875672,M,30,M29-31
3039767651035171156,M,25,M23-26
6849794779641249534,M,28,M27-28
-4503255835717295652,M,37,M32-38
6217729202738755609,F,38,F33-42
-8999769652159591855,F,29,F29-32
7397679530536304285,M,31,M29-31
-1083205637093317721,F,24,F24-26
-3336129582361007087,M,40,M39+
-5715461222917742919,M,20,M22-
3887199989980051903,F,22,F23-
7451899229385442456,F,21,F23-
-6363608888017189769,F,21,F23-
3070825103140944845,F,19,F23-
2415182333023102809,F,26,F24-26
-4735630316947638299,F,26,F24-26
13704133096493727,F,34,F33-42
8805676202704406203,M,21,M22-
-6419934771587447119,M,22,M22-
8830139324785651038,M,22,M22-
3072677941141905942,F,22,F23-
7845328406990297063,M,22,M22-
5306661036734193771,F,26,F24-26
7835606826985352588,F,21,F23-
-7287975826206000853,F,21,F23-
7641126873590557277,M,27,M27-28
-8238032768632164639,F,19,F23-
3403970863744810929,M,22,M22-
1659009511395177231,F,28,F27-28
4779201862554252171,F,28,F27-28
-1816852018199347604,M,22,M22-
-7977983031906382429,M,23,M23-26
-7671943479623578449,M,25,M23-26
-592281014442167428,M,37,M32-38
1720330921914338205,F,23,F23-
4362905078034354894,M,27,M27-28
-2838109166264181198,M,31,M29-31
-2707613393645506935,M,23,M23-26
-8273062003401755886,F,21,F23-
-7611123372331162903,F,21,F23-
-4384055656840357118,F,22,F23-
3837913820675010321,M,33,M32-38
-2977629693492725786,M,44,M39+
-1955736220036970357,M,38,M32-38
3660021722706302942,F,41,F33-42
7758074839281445168,M,31,M29-31
8922292400789778142,M,31,M29-31
-5641467859030579581,F,26,F24-26
5029666894644328546,M,35,M32-38
1968373106934375191,F,35,F33-42
412997028905866043,M,50,M39+
9108226763823094760,M,28,M27-28
-5129768168710771330,F,25,F24-26
-7919081237678876371,F,25,F24-26
887994436458421297,M,26,M23-26
6748012126946784202,M,32,M32-38
-6230863335088547055,M,30,M29-31
1085602806841659990,M,48,M39+
1789780846942023612,M,29,M29-31
4387848101176288048,M,20,M22-
5422466938323216824,M,40,M39+
-6787006633655880299,F,28,F27-28
564491539854476891,M,34,M32-38
-214409360528054095,M,35,M32-38
-6898581953030849486,M,46,M39+
7913679257915498759,M,52,M39+
-6185972692790608959,M,52,M39+
-6397353786840095044,F,21,F23-
-1909205901703473047,F,21,F23-
-5560383938266160919,M,35,M32-38
5187523618253522832,F,20,F23-
2378773106339683247,M,22,M22-
3145103755200661407,F,21,F23-
-5053320985058597037,M,28,M27-28
-646798130225959883,M,21,M22-
-1409283585360699747,M,27,M27-28
-4055076858247200218,M,19,M22-
-977422983240864513,M,19,M22-
-2097518061897132121,M,24,M23-26
-9101389272770962942,M,48,M39+
2452872769305896656,M,48,M39+
-2898663005724346725,M,48,M39+
1900780224159200302,M,27,M27-28
-6868234105948575360,M,21,M22-
2239693091208790894,F,45,F43+
5475645245122172230,F,29,F29-32
-7812626415352004162,M,32,M32-38
-4566798516502410720,M,23,M23-26
-455426918919998433,M,33,M32-38
3682498867381022,M,33,M32-38
-5941817330591801177,M,33,M32-38
-7728555186133696511,M,33,M32-38
4258490823926390696,F,24,F24-26
-4171722531885360358,M,27,M27-28
-7071331010286660006,M,41,M39+
6290262792254662546,F,26,F24-26
2585470703986623466,M,26,M23-26
-4419870558975286229,F,23,F23-
5337062131783056211,F,23,F23-
-2877804294731385637,F,23,F23-
600443742142506016,F,26,F24-26
-2145233205559199755,F,63,F43+
8947183881058875368,M,26,M23-26
6133942433412130646,M,26,M23-26
4255824713697279346,F,23,F23-
-6716658481245878245,F,23,F23-
-3394153111739504604,M,22,M22-
-6084641922795609604,F,40,F33-42
-2070667615574499529,F,34,F33-42
-1987278614317845895,M,33,M32-38
-6903863101719989964,M,33,M32-38
5597222922107994246,F,46,F43+
-4055612119818607164,M,54,M39+
-4885511023310687468,M,32,M32-38
-4400396538429154900,F,33,F33-42
3759133226757531498,M,37,M32-38
-8524929995498333892,M,30,M29-31
8694838423529978746,M,30,M29-31
3582777276642035928,M,30,M29-31
-2186201777219159972,M,30,M29-31
7691798765939208301,F,32,F29-32
9180179988376783798,F,33,F33-42
-8001564601262071654,F,33,F33-42
273693590253042031,M,56,M39+
8218472950482653827,M,28,M27-28
-9155438545926765471,M,28,M27-28
-6652703283598538203,M,28,M27-28
4158953896193063930,M,28,M27-28
-8643796530085936745,M,20,M22-
-258158835257519424,F,21,F23-
4937334846546531569,F,21,F23-
8589896979608913873,M,42,M39+
-9116263161335936776,M,26,M23-26
5817080605937340867,F,63,F43+
-404076452450152028,M,25,M23-26
-2729757530186211485,F,19,F23-
4880361129961164687,M,58,M39+
4545679751916836975,M,34,M32-38
-8767404933594923219,M,27,M27-28
5622920607988883739,M,21,M22-
-5623397351298293284,M,24,M23-26
8759344486329754422,M,45,M39+
-2767115739743336911,F,24,F24-26
9206066759990542824,F,26,F24-26
7852007554505104530,M,55,M39+
7696411070168461425,F,23,F23-
-4815102126862607861,F,23,F23-
-3410324103324632037,M,29,M29-31
8857716491751214379,M,27,M27-28
1291505588852527316,F,39,F33-42
938821164811768596,M,33,M32-38
-7925854288088789404,M,41,M39+
-8933522486089290000,M,41,M39+
-3054032119693737762,F,51,F43+
998374345655648679,F,21,F23-
-3776784828974185007,M,26,M23-26
1297998163808483655,M,33,M32-38
-6918231706279243361,M,27,M27-28
-319620182132068671,M,23,M23-26
-1966852768649422936,M,34,M32-38
820120371776532985,M,34,M32-38
-1703641359733185112,M,34,M32-38
7144010412269324105,M,26,M23-26
-8411251184446566656,F,20,F23-
5487775732181177199,M,30,M29-31
7654037835509104545,M,36,M32-38
5181863535961954864,M,20,M22-
-5802860049907705247,M,36,M32-38
-6598675199567493461,M,49,M39+
1369124211562899627,M,21,M22-
535583222093510759,M,21,M22-
-7588975611629094196,F,25,F24-26
-9184175738149809735,F,25,F24-26
-7762560937630945967,F,39,F33-42
-5661979056871776661,M,18,M22-
2881249467614568445,F,30,F29-32
-2797149555217433804,M,23,M23-26
-6491855782325991154,M,20,M22-
-5145382577287272274,M,23,M23-26
4744602291364851643,M,23,M23-26
1011585787039922793,M,25,M23-26
9116808794290179438,F,37,F33-42
-1540573801328129375,M,21,M22-
-957814138738527162,M,21,M22-
4975208514695701712,F,22,F23-
-672940834675439397,M,24,M23-26
-5834449032930903334,F,36,F33-42
-1292973870936528812,F,36,F33-42
-1611089449692245593,M,23,M23-26
578655440803733304,F,33,F33-42
-6704066649940134400,F,45,F43+
-5697627504721799478,F,45,F43+
2776178164446941724,F,45,F43+
-3390295668608918669,F,24,F24-26
-7455555621432906440,F,24,F24-26
584408805537730028,F,24,F24-26
5174704076818038741,M,30,M29-31
5307609345956892171,F,18,F23-
-1747093618874764646,M,26,M23-26
2584105926759810869,F,51,F43+
-7738782656228317092,F,30,F29-32
-4481591929985177709,M,29,M29-31
5730469402649517704,M,29,M29-31
8410084468930626356,M,47,M39+
316477640017402490,M,26,M23-26
2403568911041760717,M,26,M23-26
5153437379107959295,M,30,M29-31
-2726318754486233690,F,21,F23-
-8758494085818121730,M,27,M27-28
-8243456960011199421,F,28,F27-28
6885015707604002265,M,21,M22-
-1507169213886693937,M,32,M32-38
-631952023792698222,F,44,F43+
-1720391603486144652,M,22,M22-
-3170054917013436267,F,47,F43+
-7095394001181101072,F,27,F27-28
1530549107518438947,F,33,F33-42
586946209143488124,F,33,F33-42
1619837066394109116,M,35,M32-38
498833387693843446,M,35,M32-38
5141558079485933812,M,25,M23-26
7962217501249224138,F,21,F23-
3583974090683667532,F,21,F23-
4559359768044946891,M,39,M39+
1328346795374986952,M,29,M29-31
1219801238956468953,F,22,F23-
