event_id,device_id,timestamp,longitude,latitude
890,-7426959018802123981,2016-05-06 00:14:38,0.00,0.00
891,6244658616461032320,2016-05-06 00:16:21,0.00,0.00
892,7600604808913089831,2016-05-06 00:17:08,113.93,35.28
893,-8961533451607858223,2016-05-06 00:17:49,112.97,28.21
894,476363564643571851,2016-05-06 00:34:21,116.49,39.81
895,-1476676034036923014,2016-05-06 00:35:32,112.90,31.67
896,-8426996949299283537,2016-05-06 00:39:30,119.07,25.48
897,-8426996949299283537,2016-05-06 00:40:21,119.07,25.48
898,-1495460756520593643,2016-05-06 00:41:21,121.47,31.24
899,6093016426227218154,2016-05-06 00:42:12,0.00,0.00
900,-4905249357900282739,2016-05-06 00:42:54,102.92,24.68
901,282723060580691300,2016-05-06 00:43:58,106.58,29.51
902,8585553802933429818,2016-05-06 00:45:47,0.00,0.00
903,-1170950896505485717,2016-05-06 00:47:41,113.84,33.94
904,4782582047729166353,2016-05-06 00:50:01,114.47,38.03
905,-7134162087670243385,2016-05-06 00:15:36,119.94,30.57
906,-2334575669602950046,2016-05-06 00:16:08,0.00,0.00
907,-3258260477670399411,2016-05-06 00:24:27,122.54,40.71
908,-1672095808028450558,2016-05-06 00:25:14,0.00,0.00
909,-6875585507485886098,2016-05-06 00:25:37,121.45,31.20
910,-7048341699121199608,2016-05-06 00:30:38,112.20,31.05
911,1385577097943461219,2016-05-06 00:35:22,120.73,31.23
912,2322094716892293077,2016-05-06 00:24:48,116.52,39.88
913,8267767375752268489,2016-05-06 00:02:50,118.02,24.48
914,4229754489691870487,2016-05-06 00:03:09,121.44,29.91
915,3482222373021632350,2016-05-06 00:03:44,0.00,0.00
916,611444382607140951,2016-05-05 23:59:34,0.00,0.00
917,8864190395087535026,2016-05-06 00:31:23,122.76,40.85
918,-9139512098545222229,2016-05-06 00:31:59,106.19,28.33
919,6944644725640265232,2016-05-06 00:32:46,115.62,34.43
920,-1691467922047417128,2016-05-06 00:19:17,103.77,25.51
921,6140958121887640385,2016-05-06 00:19:04,118.15,24.54
922,-1588924392657475573,2016-05-06 00:19:18,115.97,38.67
923,-1588924392657475573,2016-05-06 00:19:49,115.97,38.67
924,5323377230952897490,2016-05-06 00:15:47,0.00,0.00
925,4657697113512107583,2016-05-06 00:02:47,0.00,0.00
926,7037280812549866354,2016-05-06 00:02:56,113.92,22.65
927,3220587932258212824,2016-05-06 00:04:06,117.18,36.68
928,-4026475805361243972,2016-05-06 00:03:38,112.97,28.04
929,5416618857406916680,2016-05-06 00:03:57,0.00,0.00
930,-7990568085389491843,2016-05-07 00:54:07,119.16,39.71
931,-5670816050433441700,2016-05-07 00:54:46,1.00,1.00
932,-2328552942043593531,2016-05-07 00:59:35,106.44,29.56
933,-8152317896960228069,2016-05-07 00:05:26,0.00,0.00
934,-6496414347466618416,2016-05-07 00:10:39,113.42,34.45
935,-822901950224816621,2016-05-07 00:07:11,0.00,0.00
936,8864190395087535026,2016-05-07 00:11:25,122.76,40.85
937,9206538029661406976,2016-05-07 00:52:11,112.91,28.23
938,-3037377082444295812,2016-05-07 00:55:43,115.82,28.67
939,-6238286127300019791,2016-05-07 00:55:22,116.50,39.85
940,2360178808011239821,2016-05-07 00:31:45,113.33,23.18
941,2360178808011239821,2016-05-07 00:36:51,113.33,23.18
942,-8340098378141155823,2016-05-07 00:37:31,111.92,34.74
943,6309757818867179813,2016-05-07 00:45:50,112.17,23.91
944,-1899449803894806467,2016-05-07 00:46:12,121.40,31.23
945,1186608308763918427,2016-05-07 00:10:06,116.13,38.74
946,-7228735519652101061,2016-05-07 00:06:41,113.14,29.33
947,-3812662603673251461,2016-05-07 00:32:00,0.00,0.00
948,-5127356298948955631,2016-05-07 00:32:36,114.91,27.82
949,5548907675798053914,2016-05-07 00:37:29,0.00,0.00
950,7589500089493320661,2016-05-07 00:40:29,114.21,36.72
951,3193971628374927529,2016-05-07 00:18:03,117.13,39.19
952,-4271020192354779571,2016-05-07 00:48:24,122.94,41.14
953,8184792524308590565,2016-05-07 00:49:15,0.00,0.00
954,-2535066935699107681,2016-05-07 00:28:23,0.00,0.00
955,-2661242114366403141,2016-05-07 00:28:42,114.31,23.02
956,-2611733232907371667,2016-05-07 00:25:50,105.59,30.48
957,3611475270634386329,2016-05-07 00:51:27,116.40,39.89
958,2700552381152892177,2016-05-07 00:08:49,117.13,36.18
959,1633109193007284165,2016-05-07 00:04:39,0.00,0.00
960,-2031322259361171117,2016-05-07 00:06:09,86.17,41.71
961,8044603508354125608,2016-05-07 00:05:24,117.10,37.25
962,8044603508354125608,2016-05-07 00:05:53,117.10,37.25
963,-617085583098403243,2016-05-07 00:06:11,0.00,0.00
964,-563333606900826189,2016-05-07 00:06:28,114.03,22.66
965,-2970766265556795104,2016-05-06 23:56:15,0.00,0.00
966,1913864437303477811,2016-05-06 23:56:52,113.25,23.10
967,3646850038673952610,2016-05-06 23:57:34,0.00,0.00
968,-914136793178941009,2016-05-07 00:36:38,0.00,0.00
969,2939187484322047219,2016-05-07 00:37:35,116.61,23.21
970,-4017967771399249783,2016-05-07 00:46:20,0.00,0.00
971,-3685904520530580568,2016-05-07 00:48:31,119.34,26.08
972,-906684455621397904,2016-05-07 00:46:04,113.29,23.12
973,-3898316522633267665,2016-05-07 00:49:29,119.33,26.03
974,7895743083673883535,2016-05-07 00:44:07,0.00,0.00
975,4839984114455319090,2016-05-07 00:45:08,113.61,23.12
976,-4402722824482325062,2016-05-07 00:48:24,111.54,40.47
977,-4591565843956276498,2016-05-07 00:26:45,116.97,31.03
978,2692075908067099101,2016-05-07 00:26:48,0.00,0.00
979,6238200354958053619,2016-05-07 00:50:17,1.00,1.00
980,2086863207657449734,2016-05-06 23:58:34,0.00,0.00
981,-1036209345874838454,2016-05-07 00:41:56,118.72,32.14
982,-8365442983660836230,2016-05-07 00:42:52,109.02,32.69
983,1987587660853597019,2016-05-07 00:38:10,105.85,32.44
984,-8237639017401810032,2016-05-07 00:44:08,0.00,0.00
985,5147079968593783256,2016-05-06 23:56:18,121.37,31.18
986,1187067105942641709,2016-05-06 23:56:52,121.34,31.16
987,1186608308763918427,2016-05-06 23:56:47,115.66,34.45
988,3160550302982333264,2016-05-06 23:59:26,104.91,25.15
989,-8129655779260576690,2016-05-07 00:00:10,106.07,31.35
990,-7308896176652424604,2016-05-07 00:04:46,0.00,0.00
991,-4715107886974890731,2016-05-07 00:00:57,85.46,44.69
992,2771516290634663640,2016-05-07 00:09:46,116.41,39.85
993,-3685904520530580568,2016-05-07 00:32:32,119.34,26.08
994,-6455223632309840000,2016-05-07 00:35:47,117.77,36.82
995,-4041079632206904172,2016-05-07 00:34:09,114.49,36.58
996,7896161516575927589,2016-05-06 23:59:57,55.13,25.05
997,-5692177972768266930,2016-05-06 23:59:42,1.00,1.00
998,-6698612381724883457,2016-05-07 00:08:38,113.36,22.52
999,6301137822284305694,2016-05-07 00:09:02,119.53,26.65
1000,-4537233125614571555,2016-05-07 00:19:11,104.00,30.00
1001,-390590291796461272,2016-05-07 00:23:47,0.00,0.00
1002,-486299052900880754,2016-05-07 00:25:25,121.63,31.24
1003,7352062601098090044,2016-05-07 00:26:45,87.62,43.76
1004,-2604948078979367841,2016-05-06 23:53:09,0.00,0.00
1005,5699260090880300726,2016-05-07 00:30:31,119.88,29.45
1006,3074308677943390456,2016-05-07 00:46:40,108.58,34.42
1007,-4776947658688037017,2016-05-07 00:15:11,0.00,0.00
1008,-5281489657796394415,2016-05-07 00:15:37,0.00,0.00
1009,-1395805046339217249,2016-05-07 00:27:52,113.28,23.09
1010,-7131224815424806225,2016-05-07 00:10:30,0.00,0.00
1011,-8154997111735497439,2016-05-07 00:11:15,121.60,31.12
1012,-1284387070775773308,2016-05-07 00:14:08,106.67,29.78
1013,7913455270882221454,2016-05-06 23:52:25,102.67,25.07
1014,7913455270882221454,2016-05-06 23:59:08,102.67,25.07
1015,7913455270882221454,2016-05-06 23:52:45,102.67,25.07
1016,3630301746054227578,2016-05-07 00:46:34,0.00,0.00
1017,2530700676011415660,2016-05-07 00:47:01,113.13,23.06
1018,4420660700111343452,2016-05-07 00:52:14,103.91,27.61
1019,-5448811718351721799,2016-05-07 00:54:27,119.91,36.99
1020,-497268076952610947,2016-05-07 00:16:48,121.66,39.04
1021,-2799959983402130082,2016-05-07 00:17:12,0.00,0.00
1022,-4598978882577961224,2016-05-07 00:17:39,113.36,22.95
1023,8535563618433782170,2016-05-07 00:18:08,123.39,41.67
1024,-7944146200535149795,2016-05-07 00:15:16,113.67,23.63
1025,-7844542979966587073,2016-05-07 00:16:12,116.50,40.01
1026,-717621572350982605,2016-05-07 00:27:43,118.80,32.03
1027,6274115063946558675,2016-05-07 00:22:04,110.45,19.94
1028,5872985183455264378,2016-05-07 00:25:53,115.20,29.84
1029,1612030060749489559,2016-05-07 00:01:34,0.00,0.00
1030,8368661640863300307,2016-05-07 00:02:53,110.90,21.65
1031,-4272349824279327690,2016-05-07 00:03:54,120.60,30.59
1032,8654294541962504875,2016-05-07 00:04:57,114.31,22.76
1033,1121367760272711378,2016-05-07 00:07:04,0.00,0.00
1034,-7118752643829811761,2016-05-07 00:08:05,0.00,0.00
1035,1439706996723557985,2016-05-07 00:09:22,106.48,29.54
1036,2699644626969575529,2016-05-07 00:50:26,0.00,0.00
1037,1402205934063776397,2016-05-07 00:55:30,121.55,38.92
1038,4759165908326253442,2016-05-07 00:10:02,0.00,0.00
1039,5560203746917230308,2016-05-07 00:05:52,0.00,0.00
1040,-2562552118588976258,2016-05-07 00:11:00,113.60,37.84
1041,6089154152789850814,2016-05-07 00:10:58,0.00,0.00
1042,3148105677041045116,2016-05-07 00:44:34,112.81,22.25
1043,635053868561314388,2016-05-07 00:45:04,116.68,39.51
1044,6633980885449037221,2016-05-07 00:19:23,116.71,39.90
1045,5592239589680682630,2016-05-07 00:15:30,0.00,0.00
1046,13976334765768721,2016-05-07 00:21:30,103.90,30.06
1047,-288612679232516977,2016-05-07 00:22:13,104.00,30.00
1048,5042474897072759180,2016-05-07 00:31:26,115.70,39.39
1049,4853785293933984270,2016-05-07 00:31:59,120.36,30.27
1050,-2449726623404699714,2016-05-07 00:32:33,113.26,22.66
1051,-264366214705803164,2016-05-07 00:29:43,114.11,22.56
1052,7174608578002259116,2016-05-07 00:30:27,119.72,30.23
1053,-6935842738900417041,2016-05-07 00:12:45,113.58,28.71
1054,-5193248436618008361,2016-05-07 00:12:45,112.05,22.93
1055,-7867210230191105540,2016-05-07 00:13:15,118.47,36.68
1056,1134320938928827301,2016-05-07 00:24:52,114.06,22.62
1057,-3487699109494548162,2016-05-07 00:27:22,0.00,0.00
1058,5660145414241034803,2016-05-07 00:28:04,116.14,30.16
1059,-2169637385770210935,2016-05-07 00:28:27,113.26,23.43
1060,6412087336517007394,2016-05-07 00:54:19,0.00,0.00
1061,7600158727279990820,2016-05-07 00:55:00,114.28,30.64
1062,-6096615357726467477,2016-05-07 00:55:55,114.24,22.69
1063,-4987316210476640013,2016-05-06 23:59:53,119.36,26.07
1064,1288748354229687579,2016-05-07 00:03:07,124.71,41.98
1065,-6510702954245613122,2016-05-07 00:04:16,109.59,23.11
1066,-5958132834769867368,2016-05-07 00:26:13,109.69,19.92
1067,702061253999827992,2016-05-07 00:30:54,0.00,0.00
1068,-1994967893859164685,2016-05-07 00:13:46,114.36,22.76
1069,8833991743943402204,2016-05-07 00:14:17,104.07,30.66
1070,4782582047729166353,2016-05-07 00:13:01,114.47,38.03
1071,629463167346050078,2016-05-07 00:18:04,112.59,37.74
1072,-6096615357726467477,2016-05-07 00:52:37,114.24,22.69
1073,3711069483595554555,2016-05-07 00:53:49,121.34,31.16
1074,8825965658550545473,2016-05-07 00:05:50,0.00,0.00
1075,-3675856314199492165,2016-05-07 00:07:24,112.60,32.66
1076,-5261175912642052403,2016-05-07 00:15:14,114.11,22.69
1077,-7976812669071920164,2016-05-01 01:46:50,0.00,0.00
1078,-522376019086936128,2016-05-01 01:47:45,116.50,39.90
1079,-5414305138359057869,2016-05-01 01:48:35,108.57,34.97
1080,-2524701050320029623,2016-05-01 01:14:22,0.00,0.00
1081,2019040358188253062,2016-05-01 01:10:12,0.00,0.00
1082,1711773540365516579,2016-05-01 01:05:47,0.00,0.00
1083,5333556795493640360,2016-05-01 01:07:19,120.14,29.31
1084,8740003486340675592,2016-05-01 01:04:12,111.42,24.47
1085,8740003486340675592,2016-05-01 01:08:47,111.42,24.47
1086,-6877024593174448324,2016-05-01 01:14:50,1.00,1.00
1087,-4272349824279327690,2016-05-01 01:20:26,120.60,30.59
1088,-5105599829403714854,2016-05-01 01:17:58,106.59,29.66
1089,5996590546381795938,2016-05-01 01:15:38,104.39,23.02
1090,3915082290673137129,2016-05-01 01:17:10,0.00,0.00
1091,8640114685470534007,2016-05-01 01:39:48,117.73,34.92
1092,-3059416900853960989,2016-05-01 01:43:21,114.46,37.24
1093,-2799998081111217833,2016-05-01 01:43:57,126.58,43.87
1094,1717487643936938938,2016-05-01 01:33:00,1.00,1.00
1095,8174518288048124555,2016-05-01 01:33:52,113.25,23.18
1096,-8349004222727927282,2016-05-01 01:41:22,0.00,0.00
1097,8879781925351041880,2016-05-01 01:44:35,0.00,0.00
1098,-3183311433878253241,2016-05-01 01:43:38,109.96,27.55
1099,9073944727630147699,2016-05-01 01:27:16,117.12,38.75
1100,1610843191605490150,2016-05-01 01:29:45,121.62,41.98
1101,1610843191605490150,2016-05-01 01:30:46,121.62,41.98
1102,-1416866282614687304,2016-05-01 01:52:48,121.58,29.87
1103,-8931400468308045059,2016-05-01 01:49:08,119.75,36.23
1104,4615920224133468790,2016-05-01 01:49:50,118.51,31.68
1105,4278305343584179554,2016-05-01 01:50:42,126.79,42.38
1106,-2775062364589549991,2016-05-01 01:24:05,0.00,0.00
1107,8913297670191554754,2016-05-01 01:24:57,0.00,0.00
1108,-3762561587120285467,2016-05-01 01:22:08,0.00,0.00
1109,7459446608077495891,2016-05-01 01:09:23,0.00,0.00
1110,5317828258152702819,2016-05-01 01:09:58,0.00,0.00
1111,2167518146420336505,2016-05-01 01:10:19,114.32,30.49
1112,-4912313799611459867,2016-05-01 01:10:59,115.24,24.10
1113,9073944727630147699,2016-05-01 01:11:27,117.12,38.75
1114,1786547650303978886,2016-05-01 01:19:28,110.65,23.54
1115,-4673669628873259408,2016-05-01 01:20:26,116.34,39.98
1116,-5272883379392155189,2016-05-01 00:59:49,119.97,30.39
1117,1059108490518975017,2016-05-01 01:00:54,104.74,31.79
1118,-2488711984835721560,2016-05-01 01:05:44,117.62,35.19
1119,4704035607745568002,2016-05-01 01:06:43,0.00,0.00
1120,-3890439333302647369,2016-05-01 01:41:14,0.00,0.00
1121,3615730881322779653,2016-05-01 01:42:09,116.03,28.69
1122,8393382196609878347,2016-05-01 01:49:53,114.31,23.00
1123,8569207277841073029,2016-05-01 01:23:03,0.00,0.00
1124,2617310047373126787,2016-05-01 01:24:48,0.00,0.00
1125,-1953203916977016248,2016-05-01 01:28:35,115.10,36.47
1126,4046150949389491063,2016-05-01 01:35:28,0.00,0.00
1127,-489878070921656671,2016-05-01 01:32:38,109.19,23.77
1128,2981621691441523376,2016-05-01 01:38:48,114.24,30.71
1129,8195373785935290087,2016-05-01 01:13:31,104.08,30.85
1130,8195373785935290087,2016-05-01 01:12:29,104.08,30.85
1131,-8526386245397858859,2016-05-01 01:04:15,114.35,30.70
1132,294361500796788196,2016-05-01 01:04:46,0.00,0.00
1133,2513040206295506385,2016-05-01 01:09:39,0.00,0.00
1134,656236815094512043,2016-05-01 01:48:43,114.94,26.79
1135,-5869248460559674644,2016-05-01 01:10:18,82.98,46.73
1136,-2526475484493354009,2016-05-01 01:15:19,0.00,0.00
1137,-8264713125320722824,2016-05-01 01:15:55,112.37,26.41
1138,-4814793614000680392,2016-05-01 01:40:56,116.65,40.12
1139,-6912136149354907903,2016-05-01 00:59:09,113.31,35.17
1140,1779631023439405334,2016-05-01 00:59:46,114.25,30.58
1141,-1948613966837152759,2016-05-01 01:00:28,121.39,31.24
1142,-8663684824114969776,2016-05-01 01:04:35,0.00,0.00
1143,-5894857811194405280,2016-05-01 01:31:59,108.18,23.21
1144,1596141129948166247,2016-05-01 01:37:01,114.20,33.93
1145,-7534283352498534711,2016-05-01 01:29:48,106.46,29.57
1146,-6815121365017318426,2016-05-01 01:16:18,104.27,23.28
1147,-1168532065303398550,2016-05-01 01:17:18,118.81,32.02
1148,-2075238397589470288,2016-05-01 01:27:50,113.22,27.08
1149,-8827592426242125436,2016-05-01 01:41:18,0.00,0.00
1150,-2431361288781672771,2016-05-01 01:43:11,112.47,34.62
1151,973861231779193500,2016-05-01 01:14:23,1.00,1.00
1152,973861231779193500,2016-05-01 01:16:12,1.00,1.00
1153,-4421936195249611771,2016-05-01 01:18:34,115.26,33.05
1154,1593165998912655287,2016-05-01 01:17:04,0.00,0.00
1155,-6394978589441556553,2016-05-01 01:21:48,0.00,0.00
1156,1406045049261925757,2016-05-01 01:29:08,117.21,39.14
1157,8195373785935290087,2016-05-01 01:09:22,104.08,30.85
1158,8195373785935290087,2016-05-01 01:06:01,104.08,30.85
1159,-5117252727212331183,2016-05-01 01:00:54,0.00,0.00
1160,3611475270634386329,2016-05-01 01:01:55,120.16,30.32
1161,-7711702848559459564,2016-05-01 01:03:36,120.37,31.55
1162,-326778574310186234,2016-05-02 01:21:52,119.58,31.99
1163,-6515269256063189537,2016-05-02 01:18:09,116.35,40.11
1164,7174608578002259116,2016-05-02 01:37:52,119.71,30.23
1165,8825965658550545473,2016-05-02 01:38:45,0.00,0.00
1166,2579536780898752134,2016-05-02 01:06:32,0.00,0.00
1167,-7804740113324659485,2016-05-02 01:55:58,0.00,0.00
1168,6271162463672439309,2016-05-02 01:01:28,115.75,28.07
1169,-3469745487284364657,2016-05-02 01:40:04,113.93,23.09
1170,-3805359430878536193,2016-05-02 01:42:35,1.00,1.00
1171,8286537073699837298,2016-05-02 01:42:38,0.00,0.00
1172,178694180701730934,2016-05-02 01:26:12,108.69,34.35
1173,-7145619527840380233,2016-05-02 01:10:32,1.00,1.00
1174,5592239589680682630,2016-05-02 01:10:25,0.00,0.00
1175,-6551740921232576025,2016-05-02 01:18:42,119.37,26.04
1176,-7711098161731630261,2016-05-02 01:38:57,108.89,23.82
1177,8137642173007839557,2016-05-02 01:40:30,113.78,23.04
1178,-7711098161731630261,2016-05-02 01:40:21,108.89,23.82
1179,-7711098161731630261,2016-05-02 01:56:17,108.89,23.82
1180,6214613533839549941,2016-05-02 01:09:26,1.25,1.17
1181,1727035210770582967,2016-05-02 01:04:07,0.00,0.00
1182,-3103801178962413035,2016-05-02 01:04:39,112.18,32.11
1183,9184963992247652631,2016-05-02 01:05:16,120.20,30.07
1184,8288042414672397118,2016-05-02 01:05:52,118.83,31.91
1185,4376475524051659983,2016-05-02 01:06:19,103.89,30.68
1186,9184963992247652631,2016-05-02 01:08:57,120.20,30.07
1187,-6148809430102033558,2016-05-02 01:07:21,106.49,29.57
1188,-7158212860289106842,2016-05-02 00:56:37,121.07,28.29
1189,-576325849813497287,2016-05-02 00:57:23,121.49,31.28
1190,2804638488334634093,2016-05-02 00:57:54,114.21,30.57
1191,-2817025162667558739,2016-05-02 00:58:28,120.28,31.55
1192,-2377928867325471636,2016-05-02 01:46:14,105.88,31.00
1193,8405631917277906532,2016-05-02 01:41:20,113.80,22.72
1194,6782763381998045246,2016-05-02 01:54:11,121.53,31.18
1195,6782763381998045246,2016-05-02 01:55:11,121.53,31.18
1196,-7704895865062674956,2016-05-02 01:39:31,119.53,26.23
1197,-8173249037849217650,2016-05-02 01:30:26,113.24,23.38
1198,7113109749498853406,2016-05-02 01:34:52,113.92,22.49
1199,-5646928876947937604,2016-05-02 01:31:44,118.79,31.91
1200,-1131806497245073859,2016-05-02 01:03:03,121.51,29.85
1201,8405631917277906532,2016-05-02 01:22:58,113.80,22.72
1202,7989992020923792110,2016-05-02 01:22:58,0.00,0.00
1203,-4981730237148733473,2016-05-02 01:32:13,114.08,22.57
1204,744660620244004511,2016-05-02 01:33:58,113.66,22.91
1205,3915082290673137129,2016-05-02 01:23:26,121.24,28.74
1206,-9192503757087427819,2016-05-02 00:57:17,118.87,25.66
1207,-845139532698223858,2016-05-02 00:54:21,116.31,39.93
1208,1015986268636467923,2016-05-02 00:58:30,113.46,31.68
1209,7660903349783064153,2016-05-02 01:04:03,0.00,0.00
1210,7166563712658305181,2016-05-02 01:39:13,117.96,28.47
1211,-759989612971128557,2016-05-02 01:40:04,110.74,32.65
1212,-4912313799611459867,2016-05-02 01:41:31,115.25,24.10
1213,9079109511637263301,2016-05-02 01:41:38,107.94,22.93
1214,-2257702226695746170,2016-05-02 01:42:58,110.97,35.02
1215,-7976835389248548108,2016-05-02 01:34:44,0.00,0.00
1216,5003966684697157703,2016-05-02 01:36:37,124.14,39.87
1217,-2059975897743449851,2016-05-02 01:03:50,0.00,0.00
1218,413219124729631750,2016-05-02 01:04:11,101.69,26.58
1219,-1833557636257709614,2016-05-02 01:07:50,118.11,24.44
1220,3230496842847218313,2016-05-02 01:05:06,113.17,23.10
1221,-4602340531584123256,2016-05-02 01:09:15,0.00,0.00
1222,-2917859529124769869,2016-05-02 01:12:20,0.00,0.00
1223,2412042392828798092,2016-05-02 01:34:23,113.88,22.58
1224,-6010510942036698058,2016-05-02 01:36:42,116.38,39.87
1225,-6927734647794047135,2016-05-02 01:41:28,113.89,22.56
1226,6257866671628286315,2016-05-02 00:57:19,116.30,39.85
1227,1448798737437496116,2016-05-02 01:24:15,118.72,35.69
1228,6274115063946558675,2016-05-02 01:24:41,110.34,20.05
1229,-6242501228649113250,2016-05-02 01:25:23,111.21,27.85
1230,2723008296777697546,2016-05-02 01:10:31,114.32,30.48
1231,-1566655913019983411,2016-05-02 01:11:47,0.00,0.00
1232,2723008296777697546,2016-05-02 01:08:00,114.32,30.48
1233,3330117349082195500,2016-05-02 01:10:12,1.00,1.00
1234,1418964209745556811,2016-05-02 01:24:17,104.81,36.73
1235,9104840865977624406,2016-05-02 01:26:01,115.96,28.67
1236,5552575916306030679,2016-05-02 01:35:24,0.00,0.00
1237,4841411133623313378,2016-05-02 01:05:19,116.83,36.54
1238,6401864917272734079,2016-05-02 01:06:52,121.43,29.77
1239,4153413456592967808,2016-05-02 01:03:49,0.00,0.00
1240,-4172404290623287151,2016-05-02 01:09:29,0.00,0.00
1241,-4856972418824788387,2016-05-02 01:20:40,121.27,32.14
1242,-1415077198718574447,2016-05-02 01:21:49,121.54,29.99
1243,-4328550926762228464,2016-05-02 00:56:47,112.97,28.17
1244,4803325396327278711,2016-05-02 00:57:46,0.00,0.00
1245,7787294009532158638,2016-05-02 01:32:11,118.36,35.05
1246,-1184791287375312215,2016-05-02 01:33:15,123.33,41.82
1247,1569670389019813126,2016-05-02 01:27:30,1.00,1.00
1248,-3437424406921150805,2016-05-02 01:27:49,-101.76,38.28
1249,-8905925176363505259,2016-05-02 01:10:03,0.00,0.00
1250,4692785579666369838,2016-05-02 01:11:08,0.00,0.00
1251,-2692113676786790379,2016-05-02 01:48:07,111.85,21.58
1252,-1312375214280018917,2016-05-02 01:49:06,0.00,0.00
1253,-2692113676786790379,2016-05-02 01:51:23,111.85,21.58
1254,-4543117867537584700,2016-05-02 01:47:29,0.00,0.00
1255,-2059975897743449851,2016-05-02 01:49:39,0.00,0.00
1256,-1554522487011962469,2016-05-02 01:05:32,113.62,28.15
1257,3786558209471177190,2016-05-02 01:06:12,117.29,34.83
1258,-211739393718033459,2016-05-02 01:06:54,0.00,0.00
1259,7860957075748517182,2016-05-02 01:52:32,116.33,39.90
1260,-4675055230763683783,2016-05-02 01:53:37,117.68,31.82
1261,8096258922334257922,2016-05-03 01:48:35,113.64,34.80
1262,-5271289174955782999,2016-05-03 01:45:55,0.00,0.00
1263,5497009929202734853,2016-05-03 01:05:22,0.00,0.00
1264,-3059416900853960989,2016-05-03 01:50:50,114.47,37.22
1265,5977689955095455858,2016-05-03 01:51:35,121.31,31.23
1266,3915082290673137129,2016-05-03 01:52:42,116.39,39.91
1267,6948603024925067362,2016-05-03 01:01:37,117.00,36.71
1268,5833334896481550053,2016-05-03 01:37:58,104.00,30.00
1269,7577528289938767097,2016-05-03 01:40:23,121.11,30.92
1270,-5600411672557712002,2016-05-03 01:00:49,97.05,40.28
1271,7860718236050160557,2016-05-03 01:02:09,0.00,0.00
1272,5022715212150420319,2016-05-03 01:41:30,120.44,36.17
1273,-5042907170116669426,2016-05-03 01:41:01,120.00,30.02
1274,-8513395499041080505,2016-05-03 01:34:00,0.00,0.00
1275,-8771765083398500657,2016-05-03 01:21:19,104.10,30.62
1276,-1564933400342096729,2016-05-03 01:35:28,0.00,0.00
1277,8229923185763885678,2016-05-03 01:16:41,0.00,0.00
1278,-3801725439429263922,2016-05-03 01:50:44,121.61,31.12
1279,6627095089298460099,2016-05-03 01:52:11,116.35,39.70
1280,-5614063688097564328,2016-05-03 01:45:37,0.00,0.00
1281,5086149954898953132,2016-05-03 01:55:31,104.92,25.10
1282,-3635304859655899084,2016-05-03 01:25:09,112.21,23.93
1283,5022715212150420319,2016-05-03 01:00:56,120.44,36.16
1284,6881729196988093115,2016-05-03 01:01:39,0.00,0.00
1285,-3228766416473840382,2016-05-03 01:07:42,108.93,34.26
1286,4049386335008362045,2016-05-03 01:53:44,116.42,23.25
1287,-8031474049389282312,2016-05-03 01:51:02,113.79,34.82
1288,-5578344857817050708,2016-05-03 01:13:31,0.00,0.00
1289,-4272349824279327690,2016-05-03 01:36:54,120.60,30.59
1290,-4718495444194924261,2016-05-03 00:44:16,0.00,0.00
1291,-4260150164353939678,2016-05-03 01:01:09,0.00,0.00
1292,812352014294252782,2016-05-03 00:51:50,118.81,31.88
1293,7995932390106085411,2016-05-03 00:50:27,109.24,24.66
1294,812352014294252782,2016-05-03 01:03:46,118.81,31.88
1295,2859701984769760936,2016-05-03 01:05:42,0.00,0.00
1296,2962557546540376846,2016-05-03 00:51:09,0.00,0.00
1297,1294055796203074021,2016-05-03 01:11:46,113.60,34.74
1298,-6097181387337961601,2016-05-03 00:54:10,112.37,32.31
1299,-5946240376206584489,2016-05-03 01:21:50,0.00,0.00
1300,1522573667677189193,2016-05-03 01:21:49,120.98,32.04
1301,2508922768609344133,2016-05-03 01:23:19,113.81,34.01
1302,7074033093426505684,2016-05-03 01:37:20,116.64,40.18
1303,2246650635258824739,2016-05-03 01:39:07,114.13,22.59
1304,2408170724623113677,2016-05-03 01:36:51,121.30,31.47
1305,8208877603081792013,2016-05-03 01:37:33,114.01,22.63
1306,7245786382478794,2016-05-03 01:40:16,119.33,26.04
1307,2408170724623113677,2016-05-03 01:42:00,121.30,31.47
1308,-8680714532773577173,2016-05-03 01:50:50,113.28,22.96
1309,3915082290673137129,2016-05-03 01:54:26,116.39,39.91
1310,3915082290673137129,2016-05-03 01:59:14,116.39,39.91
1311,-6625855039167583502,2016-05-03 00:48:18,118.41,24.72
1312,-2295937335753032208,2016-05-03 01:02:44,0.00,0.00
1313,626071240346317401,2016-05-03 01:02:18,117.30,34.23
1314,-5306002228525023441,2016-05-03 01:05:31,0.00,0.00
1315,-6962385458490363420,2016-05-03 01:04:08,108.07,24.69
1316,-5259722463227559803,2016-05-03 01:05:04,104.10,30.64
1317,4921239304536572951,2016-05-03 01:04:18,113.00,28.20
1318,-6211055107048904837,2016-05-03 01:04:14,113.01,28.12
1319,-6962385458490363420,2016-05-03 01:06:10,108.07,24.69
1320,-6633252998374992796,2016-05-03 01:21:13,114.02,22.66
1321,-912913853460364256,2016-05-03 01:28:54,116.45,39.72
1322,-2126703190259922762,2016-05-03 01:34:01,0.00,0.00
1323,-2540124970932777142,2016-05-03 01:18:16,103.52,30.58
